id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0087,7077.33778083014,48.16745125847622,6,1628,12,0,lazy,True,48.455738765066336,0.2270448404106994
val_0088,24029.41432358156,211.7960341719068,23,3177,80,0,honest,True,211.47124829168158,0.400060410018591
val_0089,3887.0335754033954,234.90273465554432,34,2328,100,0,cartel_member,True,234.81248328584854,0.11794078937446849
val_0090,648.5199956077901,187.73579740023428,33,2547,75,0,opportunistic,True,188.62107969518925,0.6271502403119824
val_0091,9510.242140892538,202.28556676014642,26,3174,78,0,honest,True,201.82381762742,0.43265511311581195
val_0092,11671.76693230951,204.9453083624357,24,3176,79,0,honest,True,204.59984977746635,0.4076753769385282
val_0093,5356.263041175726,203.09431780942077,30,3170,79,0,honest,True,202.49845550685635,0.42042177452037127
val_0094,12230.485606773122,218.08318511422527,49,3151,84,0,honest,True,217.69818015913185,0.3463429150704822
val_0095,4203.266283299087,210.82646235431795,31,3169,83,0,honest,True,210.49992248651262,0.2859578928027394
val_0096,4664.365603511014,193.2324927941466,30,2565,78,0,opportunistic,True,192.77849544660148,0.4007906445901817
val_0097,3296.245730551757,214.50405817362306,31,3169,84,0,honest,True,214.1533975787851,0.2955806743175557
val_0098,126.69250961226385,195.50455937238812,35,3165,75,0,honest,True,197.16729121007248,1.3021228983209705
val_0099,578.6994145010945,36.32432443632563,1,1584,8,0,lazy,True,36.501001834898794,0.12754245240183223
