id,final_stake,final_synergy_score,blocks_proposed,blocks_attested,governance_votes,slashing_count,strategy,is_active,reputation_mean,reputation_std
val_0089,3887.0335754033954,427.82465123144345,219,12028,500,0,cartel_member,True,427.8358712999862,0.009377787151538941
val_0090,648.5199956077901,334.29090169964735,172,12723,384,0,opportunistic,True,334.08158521528355,0.16919453017580585
val_0091,9510.242140892538,344.33923641928743,170,15830,386,0,honest,True,344.149645119807,0.1589880348782584
val_0092,11671.76693230951,356.53921241980913,142,15858,401,0,honest,True,356.3742720743204,0.13823113741523502
val_0093,5356.263041175726,348.2233069681643,189,15811,391,0,honest,True,348.35586705805684,0.3270229665570679
val_0094,12230.485606773122,359.13696111789153,191,15809,403,0,honest,True,358.9738303482365,0.13915959931053343
val_0095,4203.266283299087,352.09636526290853,154,15846,398,0,honest,True,351.926830285372,0.14219775757041508
val_0096,4664.365603511014,342.48319505916,172,12603,393,0,opportunistic,True,342.8380588474897,0.2640744853871801
val_0097,3296.245730551757,359.46058932363536,179,15821,407,0,honest,True,359.2985435115811,0.13535697636154517
val_0098,126.69250961226385,332.39433864079865,199,15801,374,0,honest,True,332.7644621361981,0.28146868452798735
val_0099,578.6994145010945,48.602814004321,26,8040,41,0,lazy,True,48.39293157931034,0.3324227642430605
